SMILES,o_mus_ipr_LD,o_rat_orl_TDLo,o_mus_ipr_LDLo,o_mus_orl_TDLo,o_rat_ipr_TDLo,o_mus_ivn_LD,o_rat_ipr_LD,o_mus_orl_LD,o_mus_unr_LD,o_rat_unr_LD,o_mus_scu_LDLo,o_rat_scu_LD,o_mus_scu_LD,o_rat_ipr_LDLo,o_mus_ipr_TDLo,o_rbt_skn_LD,o_rat_orl_LD,o_rat_ivn_TDLo,o_rat_orl_LDLo,o_rbt_orl_LD,o_rbt_ivn_LD,o_rat_ivn_LD,o_mus_orl_LDLo,o_rat_skn_LD,o_mam_unr_LD,o_gpg_orl_LD,o_wmn_orl_TDLo,o_man_orl_TDLo,o_rat_scu_TDLo
NNc1ccc(NCCO)nn1,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNc1ccc(OCCNc2ccccc2)nn1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNc1ccc(P(=O)(O)O)cc1,,,,,,,,,,,,,2.27,,,,,,,,,,,,,,,,
NNc1ccc(S(=O)(=O)O)cc1,,,,,,,,,,,,,,,,,,,2.58,,,,,,,,,,
NNc1ccc([N+](=O)[O-])cc1,,,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,
NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNc1cccc(Br)c1,,,,,,3.05,,1.97,,,,,,,,,,,,,,,,,,,,,
NNc1ccccc1,2.8,2.94,,,2.94,5.21,2.98,2.315,,,2.8,,3.21,,,,2.76,,,3.13,,,,,,3.13,,,
NNc1ccccc1[N+](=O)[O-],,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,,
NNc1cccs1,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNc1ccnc(N[NH3+])n1,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNc1ccnc2cc(Cl)ccc12,,,,,,,,,,,3.68,,,,,,,,,,,,,,,,,,
NNc1cnc2ccccc2c1,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNc1nc(N2CCNCC2)nc(C(F)(F)F)n1,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNc1nc2cc(Cl)ccc2o1,3.36,,,,,,,3.31,,,,,,,,,,,,,,,,,,,,,
NNc1nc2ccccc2c(=O)n1-c1ccc(F)cc1F,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNc1nc2ccccc2c(=O)n1N,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNc1nc2ccccc2s1,3.22,,,,,,,,,,,,,,,,,,3.22,,,,,,,,,,
NNc1nccc(Nc2ccccc2C(=O)O)n1,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNc1ncnc(N)n1,,,,,,3.46,,,,,,,,,,,,,,,,,,,,,,,
NNc1nn(-c2ccc(Br)cc2)c(=O)c2ccccc12,,,,,,,,2.34,,,,,,,,,,,,,,,,,,,,,
NNc1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,,,,,,,,2.28,,,,,,,,,,,,,,,,,,,,,
NNc1nn(-c2cccc(Br)c2)c(=O)c2ccccc12,,,,,,,,2.36,,,,,,,,,,,,,,,,,,,,,
NNc1nn(-c2cccc(Cl)c2)c(=O)c2ccccc12,,,,,,,,2.28,,,,,,,,,,,,,,,,,,,,,
NNc1nn(-c2ccccc2Br)c(=O)c2ccccc12,,,,,,,,2.52,,,,,,,,,,,,,,,,,,,,,
NNc1nn(-c2ccccc2Cl)c(=O)c2ccccc12,,,,,,,,2.84,,,,,,,,,,,,,,,,,,,,,
NNc1nnc(-c2ccccc2)c2ccccc12,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNc1nnc(Cl)c2c1[nH]c1ccccc12,,,,,,,,3.02,,,,,,,,,,,,,,,,,,,,,
NNc1nnc(NN)c2cc(C(F)(F)F)ccc12,,,,,,,,2.94,,,,,,,,,,,,,,,,,,,,,
NNc1nnc(NN)c2ccccc12,3.1333333999999997,,,,,2.8,2.92,2.86,,,,,3.11,,,,2.835,,,,,3.13,,,,,,3.7,
NNc1nncc(-c2ccc(Cl)c(Cl)c2)n1,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNc1nncc(-c2ccc(Cl)cc2)n1,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNc1nncc(-c2cccc(C(F)(F)F)c2)n1,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNc1nncc(-c2cccc(Cl)c2)n1,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNc1nncc(-c2ccccc2)n1,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNc1nncc2c1[nH]c1ccc(OCc3ccccc3)cc12,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,
NNc1nncc2c1[nH]c1ccccc12,3.14,,,,,,,2.95,,,,,,,,,,,,,,,,,,,,,
NNc1nncc2ccccc12,3.3,,,,,3.49,3.81,3.12,,,,,3.03,,,,3.25,4.73,,2.73,,3.67,,,,2.81,2.34,1.89,
NNc1nncc2nc3ccccc3nc12,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC(c1ccccc1)c1ccccc1,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOCC(=O)O,3.445,3.04,,2.48,5.96,,2.8,,2.43,2.8,,,3.37,,3.96,,,,,,,,,,,,,,
NOCCC(c1ccccc1)c1ccccc1,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOCCCc1ccccc1,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOCCOc1ccccc1,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOCCc1ccccc1,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOCc1ccc(Cl)cc1,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOCc1ccc([N+](=O)[O-])cc1,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOCc1cccc(C(F)(F)F)c1,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOCc1cccc(Cl)c1,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOCc1cccc([N+](=O)[O-])c1,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOCc1ccccc1,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOCc1csc(N)n1,,,,,,3.08,,,,,,,,,,,,,,,,,,,,,,,
NOCc1cscn1,,,,,,3.05,,,,,,,,,,,,,,,,,,,,,,,
NP(=O)(O)N(CCCl)CCCl,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NP(=O)(OCC/C=N/O)N(CCCl)CCCl,,,,,,,,2.47,,,,,,,,,,,,,,,,,,,,,
NP(=O)(Oc1ccc(OP(=O)(N2CC2)N2CC2)cc1)N1C=CC(N2C=C2)=CC1,,,,,,,,,,,,3.66,3.83,,,,,,,,,,,,,,,,
NP(=S)(N1CC1)N1CC1,,,,,,,,,,,,,,,,,3.39,,,,,,,,,,,,
NP(=S)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,,,,,,4.02,,,,,,,,,,,,,,,,,,,,,,,
NP(N)(=O)N(CCCl)CCCl,,,,,,,2.44,,,,,,,,,,,,,,,,,,,,,,
NP(N)(=O)NC(=O)c1ccc(F)cc1,,,,,,,,,2.01,,,,,,,,,,,,,,,,,,,,
NP(N)(=O)c1ccccc1,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NP1(=O)OCCCN1CCCl,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,
NP1(N)=NP(N2CC2)(N2CC2)=NP(Cl)(Cl)=N1,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,,,,,,,,,,,,,,3.46,,,,,,,,,,,,
NS(=O)(=O)C1CCCCC1,3.51,,,,,,3.32,,,,,,3.28,,,,3.31,,,,,,,,,,,,
NS(=O)(=O)CCC1CCCC1,,,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)CCC1CCCCC1,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)CCCCCl,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)CCCOc1ccc2ncnn2n1,,,,,,,,,,,,,,,,,,,,,,,,,2.11,,,,
NS(=O)(=O)CCCSc1ccc2ncnn2n1,,,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,
NS(=O)(=O)CCN1CN(c2ccccc2)CC1=O,,,,,,,,1.73,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)CCNC(=O)N(CCCl)N=O,,,,,,,,,,,,,,,,,3.81,,,,,,,,,,,,
NS(=O)(=O)CCc1ccccc1,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)CCl,1.68,,,,,,,1.31,,,,,1.69,,,,1.33,,,,,,,,,,,,
NS(=O)(=O)Cc1nc2ccccc2o1,,,,,,,,2.07,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)Cc1noc2ccc(F)cc12,,,,,,,,2.26,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)Cc1noc2ccccc12,2.48,2.63,,,,2.42,2.46,2.06,,,,2.36,2.32,,3.63,,2.03,,,,,2.5,,,,,,,
NS(=O)(=O)N(CCCl)CCCl,,,,,,,,,,,,3.87,,,,,,,,,,,,,,,,,
NS(=O)(=O)Nc1cc(C(O)CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)ccc1O,3.38,,,,,,,2.48,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)OCC(Cl)(Cl)Cl,,,,,,,,,,,,,,,,,1.66,,,,,,,,,,,,
NS(=O)(=O)c1[nH]ncc1C(=O)O,,,,,,,,2.41,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1c(Cl)c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc12,,,,,,,,,,,,,,,,,3.65,,,,,,,,,,,,
NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,2.82,,,,,3.43,3.11,1.77,,,,2.8,2.69,,,,2.16,,,3.12,3.46,3.17,,,,,,,
NS(=O)(=O)c1cc(C(=O)NN2CCC(c3ccco3)C2)ccc1Cl,,,,,,,,2.09,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc(C(=O)NN2C[C@H]3[C@H]4CC[C@H](C4)[C@H]3C2)ccc1Cl,1.87,,,,,,1.97,1.87,,,,2.27,2.17,,,,1.66,,,,,,,,,,,,
NS(=O)(=O)c1cc(C(=O)O)c(Cl)cc1Cl,1.26,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,2.89,4.12,,4.42,2.82,3.03,2.62,2.22,2.57,,,1.86,,,3.01,,2.1,4.93,,2.62,2.92,2.62,,,,,3.72,,4.48
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,2.71,,,,,2.77,2.87,2.26,,,,2.52,2.74,,,,1.81,,,2.58,3.31,2.71,,,,3.59,,,
NS(=O)(=O)c1cc(C(=O)O)cc([N+](=O)[O-])c1CCCc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,3.14,,,,
NS(=O)(=O)c1cc(C(=O)O)cc([N+](=O)[O-])c1CCc1ccc(Cl)cc1,,,,,,,,,,,,,,,,,,,,,,,,,3.17,,,,
NS(=O)(=O)c1cc(C(=O)O)cc([N+](=O)[O-])c1CCc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,2.88,,,,
NS(=O)(=O)c1cc(C(=O)O)cc([N+](=O)[O-])c1Cl,2.45,,,,,,,1.97,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc(C(=O)O)cc2nc(-c3ccco3)n(CCCc3ccccc3)c12,,,,,,,,,,,,,,,,,,,,,,,,,2.63,,,,
NS(=O)(=O)c1cc(C(=O)O)cc2ncn(CCCc3ccccc3)c12,,,,,,,,,,,,,,,,,,,,,,,,,2.56,,,,
NS(=O)(=O)c1cc(C(=O)O)cc2ncn(CCc3ccc(Cl)cc3)c12,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,
NS(=O)(=O)c1cc(C(=O)O)cc2ncn(CCc3ccccc3)c12,,,,,,,,,,,,,,,,,,,,,,,,,2.54,,,,
NS(=O)(=O)c1cc(C(=O)O)ccc1Cl,1.83,,,,,2.07,,1.37,,,,,,,,,,,,,,2.33,,,,,,,
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,,,,,,,,1.83,,,,1.83,1.83,,,,1.83,,,1.83,,,,,,1.83,4.45,4.77,
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,3.0,,,,,2.68,2.39,2.25,,,,,,,,,1.48,,,,,,,,,,,,
NS(=O)(=O)c1cc(Cl)sc1Cl,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc(S(N)(=O)=O)c(Cl)s1,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc(S(N)(=O)=O)c(NCc2ccco2)cc1Cl,,,,,,,,,2.06,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc2c(c(Cl)c1Cl)OC(C(=O)O)C2,,,,,,2.32,,1.95,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(C(=O)O)NS2(=O)=O,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,1.94,,,,,3.03,,1.62,,,,,,,,,,,,,,,,,,,6.15,,
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC=NS2(=O)=O,2.27,,,,,2.56,,1.61,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,1.72,,,,,2.65,,1.52,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc2c(cc1Cl)C(=O)N(CCBr)C2=O,,,,,,,,2.26,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,2.77,,,,,3.16,,1.74,,,,,,,,,1.74,,,,,3.44,,,,,,,
NS(=O)(=O)c1cc2c(cc1Cl)N(N=O)CNS2(=O)=O,,,,,,,2.77,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,2.85,,,,,2.71,,2.17,,,,,,,,,1.83,,,,,2.62,,,,,,5.06,
NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,2.41,,,,,,2.41,1.89,,,,,,,,,1.89,,,,,,,,,,,,
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,,,,,,3.21,,2.58,,,,,,,,,2.58,,,,,3.43,,,,,,,
NS(=O)(=O)c1cc2c(cc1Cl)NC(CSCc1ccccc1)=NS2(=O)=O,,,,,,3.02,,1.94,,,,,,,,,1.64,,,,,3.01,,,,,,,
NS(=O)(=O)c1cc2c(cc1Cl)NC(CSCc1ccccc1)NS2(=O)=O,,,,,,,,1.94,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccc(F)cc1)NS2(=O)=O,,,,,,,,1.61,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccccc1)NS2(=O)=O,1.59,,,,,,1.59,1.59,,,,1.59,1.59,,,,1.59,,,,,,,,,,,,
NS(=O)(=O)c1cc2c(cc1Cl)NC(Cl)(Cc1ccccc1)NS2(=O)=O,1.29,,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,2.32,,,,,2.5,2.33,1.57,,,,,,,,,1.47,,,,,3.17,,,,,,,
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,2.71,4.47,,4.47,,2.7,3.1,2.4,2.43,,,2.37,2.31,,,,2.03,,,,2.81,2.48,,,,,5.77,3.83,
NS(=O)(=O)c1cc2c(cc1SC(F)(F)F)NC(Cc1ccc(F)cc1)NS2(=O)=O,,,,,,,,1.67,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(-c2nc(=S)[nH][nH]2)cc1,,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(-n2cc3c(c2)C2C=CC3C2)cc1,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(-n2cc3c(c2)C2CCC3C2)cc1,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(Br)cc1,2.37,,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(C(=O)O)cc1,2.3,,,,,,2.76,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(C(=O)c2ccc(S(N)(=O)=O)s2)s1,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(C(F)(F)F)cc1,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(C/C(Cl)=C/CN2CCCCC2)cc1,2.56,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(C/C=C/CN2CCCCC2)cc1,3.13,,,,,,3.13,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccc(C(=O)O)cc2)cc1,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,,,,,,2.61,,,,,,,2.18,,,,2.9,,,,,,,,,,,,
NS(=O)(=O)c1ccc(Cl)cc1,2.98,,,,,,,1.85,,,,,,,,,,,2.58,,,,,,,,,,
NS(=O)(=O)c1ccc(Cl)s1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(F)cc1,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(I)cc1,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N(CCBr)CCBr)cc1,3.25,,,,,,3.13,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N(CCBr)CCCBr)cc1,3.85,,,,,,4.05,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N(CCCl)CCCl)cc1,2.86,,,,,,2.95,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N(CCI)CCCI)cc1,3.4,,,,,,3.24,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N(CCI)CCI)cc1,2.9,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2C(=O)CC(c3cc(Br)cc(Br)c3)C2=O)cc1,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccc(Cl)c(Cl)c3)C2=O)cc1,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2C(=O)CC(c3cccc(Br)c3)C2=O)cc1,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)(c3ccccc3)C2=O)cc1,,,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Br)c1,,,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(C(=O)O)c1,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Cl)c1,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(F)c1,,,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)cc1,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)cc1C(F)(F)F,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)cc1Cl,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2C(=O)CCC2=O)cc1,,,,,,,,1.71,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2C(=O)CCC2c2ccccc2)c(Cl)c1,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2C(=O)CN(c3ccccc3)C2=O)c(Cl)c1,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2C(=O)CN(c3ccccc3)C2=O)cc1,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CC(=O)N(C3CCCCC3)C2=O)cc1,,,,,,,,1.83,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CC(=O)N(c3ccccc3)C2=O)cc1,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CC(c3ccccc3)CC2=O)c(Cl)c1,,,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CC(c3ccccc3)CC2=O)c(F)c1,,,,,,,,1.83,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CC(c3ccccc3)CC2=O)cc1,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CC(c3ccccc3)CC2=O)cc1Cl,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CCC(c3ccccc3)C2=O)c(Cl)c1,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CCC(c3ccccc3)C2=O)cc1,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CCCC2=O)cc1,,,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,2.24,,,,,,2.25,1.78,,,,,,,,,1.76,,,2.46,,,,,,,,,
NS(=O)(=O)c1ccc(N2CN(C3CCCCC3)CC2=O)c(Cl)c1,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CN(C3CCCCC3)CC2=O)cc1,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CN(c3ccc(Cl)cc3)CC2=O)c(Cl)c1,,,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CN(c3ccc(O)cc3)CC2=O)c(Cl)c1,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CN(c3cccc(Cl)c3)CC2=O)c(Cl)c1,,,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CN(c3ccccc3)CC2=O)c(Br)c1,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CN(c3ccccc3)CC2=O)c(Cl)c1,,,,,,,,1.97,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CN(c3ccccc3)CC2=O)c(F)c1,,,,,,,,1.83,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CN(c3ccccc3)CC2=O)cc1,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CN(c3ccccc3)CC2=O)cc1C(F)(F)F,,,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CN(c3ccccc3)CC2=O)cc1Cl,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2CN(c3ccccc3F)CC2=O)c(Cl)c1,,,,,,,,1.97,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(NC(=O)CC2(CC(=O)O)OCOC2=O)cc1,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(NC(=O)CCC(=O)N(CCO)CCO)cc1,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(NC(=O)CCN2CCN(c3ccccn3)CC2)cc1,,,,,,,,2.11,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(NC(=O)Cc2ccccc2)c(Cl)c1,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(NC(=O)N(O)C2CCOP(=O)(N(CCCl)CCCl)N2)cc1,,,,,,,,2.69,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(NC(=O)N/N=C/c2ccco2)cc1,,,,,,,,2.01,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(NC(=O)NN/C=C2\C=CC=N2)cc1,,,,,,,,5.01,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(NC(=O)c2cc(=O)c3ccccc3o2)cc1,,,,,,,,1.84,,,,,,,,,1.84,,,,,,,,,,,,
NS(=O)(=O)c1ccc(NCc2ccco2)cc1,,,,,,,,,2.56,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(NCc2ccco2)cc1Cl,,,,,,,,,2.55,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(NSNc2ccc(S(N)(=O)=O)cc2)cc1,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(P(=O)(O)O)cc1,,,,,,,,,,,,,2.38,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(S(=O)(=O)NNC(=O)C2=NS(=O)(=O)c3ccccc3N2)cc1,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(S(=O)(=O)NNS(=O)(=O)c2cccc(C(=O)O)c2)cc1,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(C(=O)O)cc2)cc1,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(S)cc1,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,,,,,,,,,,,,,,,,,,,2.61,,,,,,,,,,
NS(=O)(=O)c1ccc2c(=O)nc[nH]c2c1,,,,,,,2.88,,,,,,,,,,,,,,,,,,,,,,
