SMILES,o_mus_ipr_LD,o_rat_orl_TDLo,o_mus_ipr_LDLo,o_mus_orl_TDLo,o_rat_ipr_TDLo,o_mus_ivn_LD,o_rat_ipr_LD,o_mus_orl_LD,o_mus_unr_LD,o_rat_unr_LD,o_mus_scu_LDLo,o_rat_scu_LD,o_mus_scu_LD,o_rat_ipr_LDLo,o_mus_ipr_TDLo,o_rbt_skn_LD,o_rat_orl_LD,o_rat_ivn_TDLo,o_rat_orl_LDLo,o_rbt_orl_LD,o_rbt_ivn_LD,o_rat_ivn_LD,o_mus_orl_LDLo,o_rat_skn_LD,o_mam_unr_LD,o_gpg_orl_LD,o_wmn_orl_TDLo,o_man_orl_TDLo,o_rat_scu_TDLo
CN(c1ccc(Br)c(Br)c1)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,,,,,,,,3.26,,,,,,,,,,,,,,,,,,,,,
CN(c1ccc(Br)cc1)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,,,,,,,,2.92,,,,,,,,,,,,,,,,,,,,,
CN(c1ccc(Br)cc1Br)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,,,,,,,,4.46,,,,,,,,,,,,,,,,,,,,,
CN(c1ccc(CN2CCCCC2)o1)c1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(c1ccc(CN2CCOCC2)o1)c1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(c1ccc(Cl)cc1)S(=O)(=O)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,2.1,,,,,,,2.42,,,,,
CN(c1ccc(Cl)cc1Br)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,,,,,,,,4.45,,,,,,,,,5.0,,,,,,,,,,,,
CN(c1ccc(Cl)cc1Cl)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,,,,,,,,4.45,,,,,,,,,4.96,,,,,,,,,,,,
CN(c1ccc(F)c(F)c1)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,,,,,,,,3.14,,,,,,,,,,,,,,,,,,,,,
CN(c1ccc(F)cc1Br)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,,3.16,,,,,,
CN(c1ccc(F)cc1Cl)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,,,,,,,,3.16,,,,,,,,,,,,,,,,,,,,,
CN(c1ccc(F)cc1F)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,,,,,,,,,,,,,,,,,3.18,,,,,,,,,,,,
CN(c1ccc(O)cc1)S(C)(=O)=O,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
CN(c1ccc2c(c1)C=C(S(=O)(=O)O)/C(=N/Nc1ccc3c(S(=O)(=O)O)cccc3c1S(=O)(=O)O)C2=O)c1nc(Cl)nc(Cl)n1,,,,,,,,,,,,,,,,,1.93,,,,,,,,,,,,
CN(c1cccc(C(F)(F)F)c1)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,,,,,,,,2.71,,,,,,,,,,,,,,,,,,,,,
CN(c1cccc(C(F)(F)F)c1)c1ccccc1C(=O)O,,,,,,3.17,,,,,,,,,,,,,,,,,,,,,,,
CN(c1ccccc1)C1CCN(C(=O)N(c2ccccc2)c2ccccc2)C1,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(c1ccccc1)C1CCN(C(=O)Nc2cccc(C(F)(F)F)c2)C1,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(c1ccccc1)C1CCN(C(=O)Nc2ccccc2)C1,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(c1ccccc1)C1CCN(C(=S)Nc2cccc(C(F)(F)F)c2)C1,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(c1ccccc1)C1CCN(C(N)=O)C1,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(c1ccccc1)P(=O)(F)N(C)c1ccccc1,,,,,,,,,,,,,3.24,,,,,,,,,,,,,,,,
CN(c1ccccc1)S(=O)(=O)N1CCOC1=O,,,,,,,,,,,,,,,,,,,,,,,,,3.11,,,,
CN(c1ccccc1)S(=O)(=O)N=[N+]=[N-],,,,,,,,2.03,,,,,,,,,,,,,,,,,,,,,
CN(c1ccccc1)S(=O)(=O)NC(=O)OCCCl,,,,,,,,,,,,,,,,,,,,,,,,,3.17,,,,
CN(c1ccccc1)S(=O)(=O)c1[nH]ncc1C(=O)O,,,,,,,,2.57,,,,,,,,,,,,,,,,,,,,,
CN(c1ccccc1)S(=O)(=O)c1ccsc1C(=O)O,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,
CN(c1ccccc1)S(=O)(=O)c1cscc1C(=O)O,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,
CN(c1ccccc1)c1cc(=O)nc2sccn12,2.81,,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,
CN(c1ccccn1)S(=O)(=O)c1nn(C)cc1C(=O)O,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,
CN(c1cccnc1)S(=O)(=O)c1nn(C)cc1C(=O)O,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,
CN(c1ccnc(-n2ccnc2)n1)C1CC1,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,
CN(c1ccnc(N2CCN(CCC(c3ccccc3)(c3ccccc3)c3ccccc3)CC2)n1)C1CC1,,,,,,,,2.46,,,,,,,,,,,,,,,,,,,,,
CN(c1nc(N2CC2)nc(N2CC2)n1)C1COC(C)(C)OC1,4.37,,,,,,4.67,,,,,,,,,,,,,,,,,,,,,,
CN(c1nc(Nc2ccccc2)nc(N(C)C2CCCCC2)n1)C1CCCCC1,,,,,,3.85,,,,,,,,,,,,,,,,,,,,,,,
CN(c1nc2ccccc2[nH]1)c1nnc(S(C)(=O)=O)s1,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(c1nc2ccccc2s1)C1CCN(CCCCOc2ccc(F)cc2)CC1,,,,,,4.48,,4.07,,,,,,,,,3.43,,,,,,,,,,,,
CN(c1nc2ccccc2s1)C1CCN(C[C@H](O)COc2ccc(F)c(F)c2)CC1,,,,,,,,,,,,,,,,,,5.24,,,,,,,,,,,
CN(c1ncc(Cc2cnc(N(C)C3CCN(Cc4ccc5c(c4)OCO5)CC3)nc2)cn1)C1CCN(Cc2ccc3c(c2)OCO3)CC1,3.35,,,,,,,3.35,,,,,,,,,,,,,,,,,,,,,
CN(c1ncc(Cc2cnc(N(C)C3CCN(Cc4ccccc4)CC3)nc2)cn1)C1CCN(Cc2ccccc2)CC1,3.76,,,,,,,3.28,,,,,,,,,,,,,,,,,,,,,
CN(c1ncccn1)C1CCN(Cc2ccc3c(c2)OCO3)CC1,3.51,,,,,,,3.51,,,,,,,,,,,,,,,,,,,,,
CN(c1ncccn1)C1CCN(Cc2ccccc2)CC1,2.97,,,,,,,2.45,,,,,,,,,,,,,,,,,,,,,
CN/C(=C/[N+](=O)[O-])NCC1OCCc2[nH]cnc21,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,
CN/C(=C1\C=C(Cl)C=CC1=O)c1ccccc1Cl,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN/C(=C\[N+](=O)[O-])NCCCOc1ccc2nc(CN(C)C)[nH]c2c1,,,,,,,,2.37,,,,,,,,,,,,,,,,,,,,,
CN/C(=C\c1c(C)c(C)cc(C)c1C)C(=O)NN,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN/C(=C\c1ccc2ccccc2c1)C(=O)NN,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN/C(N)=C1\C=CC=C(Cc2cnc[nH]2)C1=O,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
CN/C=C1/N=C2CN=C(c3ccccc3)c3cc(Cl)ccc3N2C1=O,,,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,
CN/C=C1\C=C(Cl)C=C(C)C1=O,,,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,
CN/C=C1\C=C(Cl)C=CC1=O,,,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,
CN/C=C1\C=CC(=O)C(O)=C1,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN/N=C/c1cc(C(=O)O)c2ccccc2n1,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1/C(=C/C(N)=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,,,,,,,2.35,,,,,,,,,,,,,,,,,,,,,
CN1/C(=C/C(N)=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21,2.94,,,,,,,2.56,,,,,,,,,,,,,,,,,,,,,
CN1/C(=C/C=C/C=C/c2sc3cc(Br)ccc3[n+]2C)Sc2cc(Br)ccc21,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1/C(=C/C=C/C=C/c2sc3cc(Cl)ccc3[n+]2C)Sc2cc(Cl)ccc21,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1/C(=C/C=C/C=C/c2sc3cc([N+](=O)[O-])ccc3[n+]2C)Sc2cc([N+](=O)[O-])ccc21,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1/C(=C/C=C2\C=CC(=O)c3[nH+]cccc32)C=Cc2ccccc21,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,
CN1/C(=C/c2sc3ccccc3[n+]2C)Sc2ccccc21,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1/C(=C2\C=CC=CC2=O)NCC1c1ccccc1,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1/C(=C2\SC(=S)N(CC(=O)O)C2=O)Sc2ccccc21,,,,,,,,,,,,,,,,,,,1.83,,,,,,,,,,
CN1/C(=C\C=C\C2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,,,,,,,,,,,,,,,,,4.34,,,,,,,,,,,,
CN1/C(=C\C=O)C(C)(C)c2ccccc21,,,,,,,,,,,,,,,,,2.97,,,,,,,,,,,,
CN1/C(=C\N=O)Nc2ccccc21,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1/C(=N\C(=O)Nc2ccc(Cl)c(Cl)c2)CSc2ccccc21,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1/C(=N\C(=O)Nc2ccc(Cl)cc2)CSc2ccccc21,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=C[NH+]=O)N(C)c2ccccc21,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=N)C2(c3ccccc3)CCC1c1ccccc12,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
CN1C(=N)OC2c3cccc4cccc(c34)C21,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)/C(=C/c2ccc(Cl)cc2)NC1=S,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)/C(=C2\C(=O)c3ccccc3N2C)c2ccccc21,2.85,,,,,,,,,,,,,,,,,,,,,,1.46,,,,,,
CN1C(=O)/C(=C\C=C\c2ccccc2)SC1=Nc1ccccc1,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)/C(=C\N)SC1=S,,,,,,2.74,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)/C(=C\N2CCCCC2)SC1=S,,,,,,3.38,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)/C(=N/c2nnc(-c3ccc(Cl)cc3)o2)c2cc(Cl)ccc21,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)/C(=N/c2nnc(-c3ccc(Cl)cc3)o2)c2ccccc21,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)/C(=N/c2nnc(-c3ccccc3)o2)c2cc(Cl)ccc21,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)/C(=N/c2nnc(-c3ccccc3)o2)c2ccccc21,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)/C(=N\NC(=O)COc2ccc(C(=O)c3cc4cccnc4nc3-c3ccccc3)cc2)c2ccccc21,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)/C(=N\NC(N)=S)c2ccccc21,,,,,,3.62,,1.77,,,,,0.6709999999999999,,,,,,,,,,,,,,,,
CN1C(=O)/C(=N\O)c2ccccc21,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(/C=N/NC(=O)CSc2nc3ccccc3s2)c2ccccc21,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(=O)N(CC(=O)Nc2ccccc2)C1=O,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(=O)c2cc(Br)ccc21,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(=O)c2ccccc21,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(Br)=C(Br)C1=O,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(C)(C)C(=O)c2ccc(Cl)cc21,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(C)(C)C(=O)c2ccccc21,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(C)(C)C(O)c2ccccc21,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(C)(C)Oc2cc(C(=O)/C=C/c3ccc(Cl)cc3)ccc21,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,
CN1C(=O)C(C)(C)Oc2cc(C(=O)/C=C/c3ccc(O)cc3)ccc21,,,,,,,,,,,,,,,,,2.23,,,,,,,,,,,,
CN1C(=O)C(C)(C)Oc2cc(C(=O)/C=C/c3ccccc3)ccc21,,,,,,,,,,,,,,,,,2.21,,,,,,,,,,,,
CN1C(=O)C(C)(C)Oc2cc(C(=O)c3ccc(Cl)cc3)ccc21,,,,,,,,,,,,,,,,,2.22,,,,,,,,,,,,
CN1C(=O)C(C)(C)Oc2cc(C(=O)c3ccccc3)ccc21,,,,,,,,,,,,,,,,,2.17,,,,,,,,,,,,
CN1C(=O)C(C2CCCCC2)C(=O)N(C)C1=O,,,,,,,,,2.66,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(C2CCN(CC(O)C3COc4ccccc4O3)CC2)c2ccccc21,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(CCC[NH+](C)C)(c2ccccc2)c2ccccc21,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(Cc2ccccc2)C(=O)N(C)C1=O,,,,,,,,,2.39,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(Cl)=C(Cl)C1=O,4.65,,,,,4.26,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(N=O)/C(=N\N/C=C(\C#N)C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)N(C)C1=O,,,,,,,,2.94,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(NNC(=O)c2ccccc2)N=C(c2ccccc2)c2cc(Cl)ccc21,,,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(NO)C(N)N(C)C1=O,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,3.55,,,,,,2.7,2.91,,,,,,,,,2.18,,,,,,,,,,5.7,5.85,
CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Br)ccc21,,,,,,,,,,,,,,,,,,,,,,,,,2.68,,,,
CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,2.63,,,5.52,,,1.73,2.27,,,,1.53,1.53,,,,1.53,,,,,,,,,,,,
CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,,,,,,,2.36,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(O)N=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,,,,,,,,1.58,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(OC(=O)C(Cl)(Cl)Cl)N=C(c2ccccc2)c2cc(Cl)ccc21,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(OCC(O)CO)N=C(c2ccccc2)c2cc(Cl)ccc21,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(OCC2COC(C)(C)O2)N=C(c2ccccc2)c2cc(Cl)ccc21,,,,,,,,2.04,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(OCCO)N=C(c2ccccc2)c2cc(Cl)ccc21,,,,,,,,1.76,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(c2ccccc2)C(=O)N(C)C1=O,,,,,,,,,1.89,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C2(Cc3ccccc3)SSC1(CO)C(=O)N2C,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C2(Cc3ccccc3)SSSC1(CO)C(=O)N2C,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C23CC4(C56CC78SSC(CO)(C(=O)N7C5Nc5ccccc56)N(C)C8=O)c5ccccc5NC4N2C(=O)C1(CO)SS3,5.61,,,,,,,2.76,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C23SSC1(C)C(=O)N2C1Nc2ccccc2C1(C12c4ccccc4NC1N1C(=O)C4(C)SSC1(C(=O)N4C)C2O)C3O,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C23SSC1(CO)C(=O)N2C1Nc2ccccc2C1(C12c4ccccc4NC1N1C(=O)C4(CO)SSC1(C(=O)N4C)C2O)C3O,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C2=C(SCCS2)C1=O,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C2C3C(C(O)(c4ccccc4)c4ccccn4)=CC(/C3=C(/c3ccccc3)c3ccccn3)C2(C)C1=O,,,,,,,,,,,,,,,,,,,4.25,,,,,,,,,,
CN1C(=O)C2C3C=C(C(O)(c4ccccc4)c4ccccn4)C(C3=C(c3ccccc3)c3ccccn3)C2C1=O,,,,,,,,,,,,,,,,,4.64,,,,,,,,,,,,
CN1C(=O)C2C=CC1c1ccccc12,,,,,,,2.54,2.21,,,,,,,,,2.36,,,,,,,,,,,,
CN1C(=O)C2CCC(C1=O)N2C(=O)/C=C/c1ccccc1,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C2CCC(C1=O)N2N,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C2CCCc3cccc1c32,,,,,,,,1.97,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C2CCc3ccccc3C2C1=O,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C=CC1=O,,,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Br)ccc21,,,,,,,,2.27,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(C(F)(F)F)ccc21,,,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,3.02,4.48,,,,,2.61,2.71,,,,1.54,2.13,,,,1.7,,,2.97,,,,,,3.44,,3.46,3.97
CN1C(=O)CC(C)(C)CC1=O,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC(C)(c2ccccc2)C1=O,,,,,,,,2.35,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC(Cc2ccccc2)C1=O,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC(c2cc(Br)cc(Br)c2)C1=O,2.06,,,,,,,1.94,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC(c2cc(Cl)cc(Cl)c2)C1=O,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC(c2ccc(Br)cc2)C1=O,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC(c2ccc(Cl)cc2)C1=O,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC(c2ccc(I)cc2)C1=O,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC(c2cccc(Cl)c2)C1=O,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC(c2cccc(F)c2)C1=O,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC(c2cccc([N+](=O)[O-])c2)C1=O,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC(c2ccccc2)C1=O,2.59,,,,,,,2.43,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC(c2ccccc2)CC1=O,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC2(C1=O)c1ccccc1CCc1ccccc12,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,,,,,,3.59,,3.25,,,,,,,,,,,,,,3.58,,,,,,,
CN1C(=O)CC2(CCc3ccccc3C2)C1=O,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CCC(N2C(=O)c3ccccc3C2=O)C1=O,,,,,,,,2.61,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CCC1(O)c1ccc(C(F)(F)F)cc1,,,,,,,2.81,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CCC1(O)c1cccc(C(F)(F)F)c1,,,,,,,2.85,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CCC1(O)c1cccc(Cl)c1,,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CCC1(O)c1ccccc1,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CCC1=O,,,,,,,,1.66,,,,,,,,,1.28,,,,,,,,,,,,
CN1C(=O)CCC1=S,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CCC1N1CCN(c2ccccc2)CC1,,,,,,,,3.41,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CCCC1=O,2.4,,,,,,,,,,,,,,,,,,1.57,,,,,,,,,,
CN1C(=O)CCN(OCc2ccccc2)C1=O,,,,,,,2.67,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CCN(c2ccc(C(F)(F)F)cc2)C1=O,,,,,,,,2.96,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CCN(c2ccc(Cl)cc2)C1=O,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CCN(c2ccc(Cl)cc2Cl)C1=O,,,,,,,,2.96,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CCN(c2cccc(C(F)(F)F)c2)C1=O,,,,,,,,2.43,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)c(Cl)c1,2.73,,,,,,,2.56,,,,,,,,,2.47,,,,,,,,,,,,
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,2.73,,,,,,2.87,2.66,,,,,2.93,,,,2.66,,,,,,,,,,3.29,3.24,
CN1C(=O)CCS(=O)(=O)C1c1ccccc1,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CCSC1c1ccccc1,2.49,,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC[C@H]1c1cccnc1,2.28,,,,,,,2.04,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CCc2c(OCCCN3CCC(Cc4ccccc4)CC3)cccc21,,,,,,,,,,,,,,,,,2.63,,,,,,,,,,,,
CN1C(=O)CN(/N=C/c2ccc([N+](=O)[O-])o2)C1=S,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CN(OCc2ccc(Cl)cc2)C1=O,,,,,,,2.71,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CN2CC(C)(C)c3ccccc3C2c2ccccc21,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CN2CCc3ccccc3C2c2cc(Br)ccc21,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CN2CCc3ccccc3C2c2cc(C(F)(F)F)ccc21,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CN2CCc3ccccc3C2c2cc(Cl)ccc21,3.0433333,,,,,,2.83,2.43,,,,,,,,,2.26,,,,,,,,,,,,
CN1C(=O)CN2CCc3ccccc3C2c2cc([N+](=O)[O-])ccc21,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CN2CCc3ccccc3C2c2ccccc21,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21,2.84,,,,,,,2.16,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CN=C(Oc2ccccc2F)c2cc(Cl)ccc21,,,,,,,2.69,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CN=C(c2ccc(Cl)cc2)c2cc(Cl)ccc21,,4.11,,6.5,6.76,,,,,,,,,,5.76,,,4.63,,,,,,,,,,,
CN1C(=O)CN=C(c2ccccc2)c2cc(C#N)ccc21,,,,,,,,2.98,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,3.89,4.8,,5.45,5.24,4.06,3.79,3.77,3.31,,,4.65,2.55,,5.45,,3.06,4.69,,2.94,4.5,3.95,,,3.41,,6.45,6.31,5.45
CN1C(=O)CN=C(c2ccccc2)c2cc(N(C)S(C)(=O)=O)ccc21,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CN=C(c2ccccc2)c2cc(NS(C)(=O)=O)ccc21,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,2.76,,,,,,2.48,2.6,,,,2.47,1.77,,,,2.48,,,,,,,,,,,,
CN1C(=O)CN=C(c2ccccc2F)c2c1ccc(NC(=O)N1CCOCC1)c2Cl,,,,,,,,,,,,,,,,,2.54,,,,,,,,,,,,
CN1C(=O)CN=C(c2ccccc2F)c2c1ccc(NC(=O)NCCO)c2Cl,,,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,2.92,,,,,,2.98,2.56,,,,1.6,2.42,,,,2.24,,,,,,,,,,,,
CN1C(=O)CN=C(c2ccccc2F)c2cc(NC(=O)N3CC3)ccc21,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CN=C(c2ccccc2F)c2cc(NC(=O)N3CCCC3)ccc21,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,
