SMILES,o_mus_ipr_LD,o_rat_orl_TDLo,o_mus_ipr_LDLo,o_mus_orl_TDLo,o_rat_ipr_TDLo,o_mus_ivn_LD,o_rat_ipr_LD,o_mus_orl_LD,o_mus_unr_LD,o_rat_unr_LD,o_mus_scu_LDLo,o_rat_scu_LD,o_mus_scu_LD,o_rat_ipr_LDLo,o_mus_ipr_TDLo,o_rbt_skn_LD,o_rat_orl_LD,o_rat_ivn_TDLo,o_rat_orl_LDLo,o_rbt_orl_LD,o_rbt_ivn_LD,o_rat_ivn_LD,o_mus_orl_LDLo,o_rat_skn_LD,o_mam_unr_LD,o_gpg_orl_LD,o_wmn_orl_TDLo,o_man_orl_TDLo,o_rat_scu_TDLo
CC1(CC[NH+]2CCCCC2)C(=O)N(Cc2ccccc2)c2ccccc21,,,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(CC[NH+]2CCCCC2)Oc2ccc(C[NH+]3CCCCC3)cc2O1,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(CC[NH+]2CCCCC2)Oc2ccccc2O1,3.28,,,,,,,,,,,,,,,,,,,,,3.85,,,,,,,
CC1(CC[NH+]2CCOCC2)C(=O)N(Cc2ccccc2)c2ccccc21,,,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(CC[NH+]2CCOCC2)Oc2ccc([N+](=O)[O-])cc2O1,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(CC[NH+]2CCOCC2)Oc2ccc([NH3+])cc2O1,2.75,,,,,,,,,,,,,,,,,,,,,3.53,,,,,,,
CC1(CC[NH+]2CCOCC2)Oc2ccccc2O1,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(CC[NH2+]C2CCCCC2)Oc2ccccc2O1,3.58,,,,,,,,,,,,,,,,,,,,,4.17,,,,,,,
CC1(CC[NH2+]CC[NH3+])Oc2ccccc2O1,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(CC[NH2+]CCc2ccccc2)Oc2ccccc2O1,3.5,,,,,,,,,,,,,,,,,,,,,4.2,,,,,,,
CC1(CC[NH2+]Cc2ccccc2)Oc2ccccc2O1,3.44,,,,,,,,,,,,,,,,,,,,,4.31,,,,,,,
CC1(CC[NH3+])Oc2ccccc2O1,3.33,,,,,,,,,,,,,,,,,,,,,3.82,,,,,,,
CC1(CCc2ccc(N(CCCl)CCCl)cc2)NC(=O)NC1=O,,,,,,,,,,,,,,3.86,,,,,,,,,,,,,,,
CC1(CCl)COC1,,,,,,,,2.24,2.37,,,,,,,,2.03,,,,,,,,,,,,
CC1(CCl)OCC(CO)O1,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)OCc2ccccc2-n2cccc21,,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(CN2CCCCC2)CCc2ccccc2C1=O,,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(CN2CCOCC2)CCC/C(=C\c2ccc3c(c2)OCO3)C1=O,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(CN2CCOCC2)CCC/C(=C\c2ccc3c(c2)OCO3)C1O,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(CN2CCOCC2)OC(=O)C(Cl)=C1c1ccccc1,,,,,,3.11,,,,,,,,,,,,,,,,,,,,,,,
CC1(CNCCN)C2=CC[C@@H](c3ccoc3)[C@]2(C)CCC1[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CO,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(CNCCc2ccc(Cl)cc2)C2=CC[C@@H](c3ccoc3)[C@]2(C)CCC1[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CO,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(CNCCc2ccccc2)C2=CC[C@@H](c3ccoc3)[C@]2(C)CCC1[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CO,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(CNCc2ccc(Cl)c(Cl)c2)C2=CC[C@@H](c3ccoc3)[C@]2(C)CCC1[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CO,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(CNCc2ccccc2Cl)C2=CC[C@@H](c3ccoc3)[C@]2(C)CCC1[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CO,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(CO)CC2C=CC1C2,,,,,,3.39,,,,,,,,,,,,,,,,,,,,,,,
CC1(CO)CCC(CO)C(C)(C)O1,,,,,,,,1.58,,,,,,,,,,,,,,,,,,,,,
CC1(CO)CN(c2ccccc2)NC1=O,,2.39,,,,,,2.81,,,,,,,,,2.09,,,,,,,,,,,,
CC1(CO)COC(c2cccc([N+](=O)[O-])c2)N1,,,,,,3.12,,,,,,,,,,,,,,,,,,,,,,,
CC1(CO)COC2(CCCCC2)N1,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(CO)COCOC1,,,,,,2.87,,,,,,,,,,,,,,,,,,,,,,,
CC1(CO)NCCS1,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(COCC2(C)CO2)CO1,,,,,,,,,,,,,,,,,1.97,,,,,,,,,,,,
CC1(COCCOCC2(C)CO2)CO1,,,,,,,,,,,,,,,,,1.43,,,,,,,,,,,,
CC1(COc2ccc(Cl)cc2)NC(=O)NC1=O,,,,,,3.41,,2.41,,,,,,,,,,,,,,,,,,,,,
CC1(COc2ccc(Cl)cc2)NC(=S)NC1=O,,,,,,3.13,,2.43,,,,,,,,,,,,,,,,,,,,,
CC1(COc2ccc(Cl)cc2)NC(=S)NC1=S,,,,,,3.46,,2.46,,,,,,,,,,,,,,,,,,,,,
CC1(CS)CCO1,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C[N+](C)(C)C)COC(c2ccccc2)(c2ccccc2)OC1,,,,,,6.61,,,,,,,,,,,,,,,,,,,,,,,
CC1(C[NH+]2CCCCC2)C(=O)N(Cc2ccccc2)c2ccccc21,,,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(Cc2ccccc2)CCCC(C(N)c2ccccc2)N1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(Cc2ccccc2)NCCS1,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(Cc2ccccc2)OCC(CO)O1,2.47,,,,,3.08,,1.99,,,,,,,,,,,,,,,,,,,,,
CC1(Cc2ccccc2)SCCS1,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(N)CCC(C(C)(C)N)CC1,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(N)CCC(c2ccccc2)(c2ccccc2)CC1,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,
CC1(N)CCCC1Cc1ccccc1,,,,,,3.81,,,,,,,,,,,,,,,,,,,,,,,
CC1(N)CCCCC1,2.7,,,,,,,2.12,,,,,,,,,,,,,,,,,,,,,
CC1(N)COC(c2ccc(Cl)c(Cl)c2)OC1,,,,,,3.67,,,,,,,,,,,,,,,,,,,,,,,
CC1(N)COC(c2ccc(Cl)cc2)OC1,,,,,,3.61,,,,,,,,,,,,,,,,,,,,,,,
CC1(N2CCCCC2)C(=O)Nc2ccccc21,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(N2CCCCC2)CCCC1,,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(N2CCN(c3ccccc3)CC2)C(=O)c2ccccc2C1=O,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(N2CCN(c3ccccc3)CC2)C(O)c2ccccc2C1O,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(N2CCN(c3ccccc3Cl)CC2)C(=O)c2ccccc2C1=O,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(N2CCN(c3ccccc3Cl)CC2)C(O)c2ccccc2C1O,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(N2c3ccccc3CCc3ccccc32)CC(N)(c2ccccc2)C1,,,,,,,,2.95,,,,,,,,,,,,,,,,,,,,,
CC1(N=C(NC#N)Nc2cccnc2)CCC1,,,,,,,,2.36,,,,,,,,,,,,,,,,,,,,,
CC1(N=Cc2ccccc2)COCOC1,,,,,,3.06,,,,,,,,,,,,,,,,,,,,,,,
CC1(NC(=O)CC(c2ccccc2)c2ccccc2)C2CC3CC1CN(C2)C3(C)C,3.9,,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,
CC1(NC(=O)CCc2ccccc2)C2CC3CC1CN(C2)C3(C)C,2.94,,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,
CC1(NC(=O)CN2CCCCC2)CCCCC1,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(NC(=O)CN2CCOCC2)CCCCC1,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(NC(=O)Cc2ccccc2)C2CC3CC1CN(C2)C3(C)C,2.86,,,,,,,2.11,,,,,,,,,,,,,,,,,,,,,
CC1(NC(=O)c2ccc(N)cc2)C2CC3CC1CN(C2)C3(C)C,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(NC(=O)c2ccccc2)C2CC3CC1CN(C2)C3(C)C,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(NC(N)=O)CCCC1,,,,,,,,,,,,,,,,,2.07,,,,,,,,,,,,
CC1(NC(N)=O)CCCCC1,,,,,,,,,,,,,,,,,2.18,,,,,,,,,,,,
CC1(NC=O)CCCC1Cc1ccccc1,,,,,,,,2.34,,,,,,,,,,,,,,,,,,,,,
CC1(NCC(O)COc2cccc3ccccc23)CCCC1,,,,,,4.13,,,,,,,,,,,,,,,,,,,,,,,
CC1(NCC(O)COc2cccc3ccccc23)CCCCC1,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,
CC1(NCC(O)COc2cccc3ccccc23)CCCCCC1,,,,,,,,2.26,,,,,,,,,,,,,,,,,,,,,
CC1(O)C(=O)CC2CC1C2(C)C,,,,,,,,,,,,,2.53,2.62,,,,,,,,,,,,,,,
CC1(O)C2CCCC1C([NH+]1CCN(c3ccccc3)CC1)CC2,,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(O)C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C1,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(O)CC(=C2C=CC(=O)C=C2)NN(CCN2CCOCC2)C1=O,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(O)CC(=O)c2c(ccc3c2C(=O)c2cccc(O)c2C3=O)C1,3.9,,,,,,,3.16,,,,,3.34,,,,,,,,,,,,,,,,
CC1(O)CC(C(F)(F)Cl)(C(F)(F)Cl)OC1=O,,,,,,3.83,,,,,,,,,,,,,,,,,,,,,,,
CC1(O)CC(C(F)(F)F)(C(F)(F)Cl)OC1=O,,,,,,3.81,,,,,,,,,,,,,,,,,,,,,,,
CC1(O)CC(C)(O)OO1,,,,,,,,,,,,,,,,,1.67,,,,,,,,,,,,
CC1(O)CC(NN2CCCCC2)=C(O)C1=O,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,,
CC1(O)CC(NN2CCOCC2)=C(O)C1=O,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(O)CC(c2cccc(Br)c2)=NN(CCN2CCOCC2)C1=O,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(O)CC(c2ccccc2)=NN(CCN2CCOCC2)C1=O,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(O)CC2(O)C=CC3=C(C(=O)c4cccc(O)c4C3=O)C2(O)C(=O)C1O,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(O)CC23C(O)C1CCC2C(C)(O)C1CC(O)C(C)(C)C1(O)C(O)C3O,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(O)CC23CC1CCC2C(C)(O)C1C2OC2C(C)(C)C1(O)C(O)C3=O,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(O)CCCCCCC1,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,
CC1(O)Cc2cccc(O)c2C(=O)O1,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(O)OC(C(F)(F)F)(C(F)(F)F)CC1=O,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,
CC1(OC(=O)C(c2ccccc2)c2ccccc2)CCC2CCC[NH+]1C2,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(OCCCCCNCCSS(=O)(=O)O)CCCCC1,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(OCCC[NH+]2CCOCC2)C(=O)N(Cc2ccccc2)c2ccccc21,,,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(OCCO)CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(OO)C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C1,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(S)CCC2CC1C2(C)C,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,,
CC1([N+](=O)[O-])C(=O)NC(=O)NC1OC(=O)C(Cl)Cl,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1([N+](=O)[O-])C(=O)NC(=O)NC1OC(=O)CCl,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1([N+](=O)[O-])C(=O)NC(=O)NC1OC(=O)c1ccccc1,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1([N+](=O)[O-])C(O)S(=O)C1O,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1([N+](=O)[O-])CNC(=O)NC1=O,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1([N+](=O)[O-])COC(c2ccc(Cl)cc2)OC1,,,,,,3.91,,,,,,,,,,,,,,,,,,,,,,,
CC1([N+](=O)[O-])COCN(Cc2ccccc2)C1,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1([N+](=O)[O-])COCOC1,2.99,,,,,2.92,,,,,,,,,,,,,,,,,,,,,,,
CC1([NH3+])CCCc2ccccc2C1,,,,,,3.85,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2c[nH]c3ccccc23)SCCS1,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(-c3ccccc3)cc2)CNCCO1,,,,,,,,2.46,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(Br)cc2)CN(Cc2ccccc2)CCO1,,,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(Br)cc2)NC(=O)N(CCO)C1=O,,,,,,,,1.99,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(Br)cc2)OCC(CO)O1,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(Br)cc2)OCC(COC(N)=O)O1,2.54,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(C#N)cc2)NC(=O)NC1=O,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(C3(C)CN3CCO)cc2)CN1CCO,3.84,,,,,4.15,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(C3CCCCC3)cc2)CNCCO1,,,,,,,,2.47,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(Cl)cc2)CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1=O,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(Cl)cc2)CN(Cc2ccccc2)CCO1,,,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(Cl)cc2)CNCCO1,,,,,,,,2.39,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(Cl)cc2)NC(=O)N(CCO)C1=O,,,,,,,,2.03,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(Cl)cc2)NCCS1,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(Cl)cc2)OC(COC(N)=O)CS1,2.56,,,,,,,2.16,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(Cl)cc2)OCC(CO)O1,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(Cl)cc2)OCC(COC(N)=O)O1,2.66,,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(Cl)cc2)SCCS1,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(Cl)cc2Cl)NC(=O)NC1=O,,,,,,3.16,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(F)cc2)CN(Cc2ccccc2)CCO1,,,,,,,,2.51,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(F)cc2)CNCCO1,,,,,,,,2.36,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(F)cc2)NC(=O)N(CCO)C1=O,,,,,,,,2.02,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(F)cc2)NCCS1,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(F)cc2)SCCS1,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(O)c(O)c2O)S/C(=C\c2ccccc2O)C(=O)N1NC(=O)c1ccccc1O,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(O)cc2)NCCS1,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc(O)cc2)SCCS1,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccc([N+](=O)[O-])cc2)SCCS1,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2cccc(N(CCCl)CCCl)c2)NC(=O)NC1=O,,,,,,,,,,,,,,3.82,,,,,,,,,,,,,,,
CC1(c2cccc(O)c2)CCCN(CC(=O)c2ccccc2)C1,,,,,,,,,,,,,2.97,,,,,,,,,,,,,,,,
CC1(c2cccc3ccccc23)CN(Cc2ccccc2)CCO1,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,
CC1(c2cccc3ccccc23)CNCCO1,,,,,,,,2.36,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)C(=O)N(CCC[NH+]2CCCCC2)c2ccccc21,,,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)C(=O)N(CCC[NH+]2CCOCC2)c2ccccc21,,,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)C(=O)N(CC[NH+]2CCCCC2)c2ccccc21,,,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)C(=O)N(CC[NH+]2CCOCC2)c2ccccc21,,,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)C(=O)c2ccccc2C1=O,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)C=CC(N)CC1,,,,,,3.95,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CC(=O)N(CN2CCN(CN3C(=O)CC(C)(c4ccccc4)C3=O)CC2)C1=O,,,,,,,,,,,,,,,,,,,,,,,,,2.91,,,,
CC1(c2ccccc2)CC(=O)N(CN2CCOCC2)C1=O,,,,,,,,,3.16,,,,,,,,,,,,,,,,2.78,,,,
CC1(c2ccccc2)CC(=O)N(c2cc(S(N)(=O)=O)ccc2Cl)C1=O,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CC(=O)N(c2ccc(S(N)(=O)=O)c(Cl)c2)C1=O,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CC(=O)N(c2ccc(S(N)(=O)=O)c(F)c2)C1=O,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1=O,,,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CC(=O)N(c2ccc(S(N)(=O)=O)cc2Cl)C1=O,,,,,,,,1.98,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CC(=O)N(c2ccc(S(N)(=O)=O)cc2F)C1=O,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CC(=O)N(c2cccc(S(N)(=O)=O)c2)C1=O,,,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CC(=O)N(c2ccccc2)C1=O,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CC(=O)NC(=O)C1,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CC(c2ccccc2)=NS(=O)(=O)N1,,,,,,3.22,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CCC(=O)N1,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CCC(=O)NC1=O,,,,,,,,2.51,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CCC(N)C1,,,,,,3.89,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CCC2(CC1)OCC(C1CCCC[NH2+]1)O2,,,,,,,,2.94,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CCOCO1,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CN(CCC[NH+]2CCCCC2)c2ccccc21,,,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CNC(=S)N1,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CNC1,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CNC1=O,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)CNCCO1,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)COC(=O)NC1=O,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)COC(=S)NC1=S,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,3.17,,,,,,,2.79,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)NC(=O)N(CCC(=O)O)C1=O,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)NC(=O)N(CCO)C1=O,,,,,,,,2.03,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)NC(=O)N(CN2CCN(c3ccc(Cl)cc3)CC2)C1=O,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)NC(=O)N(CO)C1=O,,,,,,,,2.39,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)NC(=O)NC1=O,,,,,,,,,,,,,2.53,2.58,,,,,,,,,,,,,,,
CC1(c2ccccc2)NC(=S)NC1=S,,,,,,,,,3.57,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)NCCS1,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)NCCc2ccccc21,,,,,5.94,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)OC(=O)C=C(c2ccccc2)O1,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)OC(C(=O)O)=CC1=O,,,,,,,,,,,,,,,,,1.86,,,,,,,,,,,,
CC1(c2ccccc2)OC(COC(N)=O)CS1,2.27,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)OC1C(N)=O,,,,,,2.99,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)OCC(C2CCCC[NH2+]2)O1,,,,,,,,2.85,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)OCC(CO)(C[N+](C)(C)C)CO1,,,,,,4.19,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)OCC(CO)O1,2.77,,,,,2.87,,2.24,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)OCC(COC(N)=O)O1,2.41,,,,,,,2.23,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)OCCS1,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)SC(=Cc2ccccc2O)C(=O)N1c1ccc([N+](=O)[O-])cc1,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)SCCCS1,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2)SCCS1,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2Cl)CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1=O,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2F)CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1=O,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2N)CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1=O,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2O)NCCS1,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccccc2[N+](=O)[O-])CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1=O,,,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,
CC1(c2cccs2)NC(=O)N(CCC(=O)O)C1=O,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2cccs2)OCC(CO)O1,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2cccs2)SCCS1,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2nc(NC3CC3)nc(N3CCOCC3)n2)CC1,,,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1/C(=N/NC(=O)c2ccncc2)CC2(C(C)C)CC12,,,,,,3.18,,,,,,,,,,,,,,,,,,,,,,,
CC1/C(=N\OC(=O)N(C)SC(Cl)(Cl)Cl)SCC(=O)N1C,,,,,,,,,,,,,,,,,5.03,,,,,,,,,,,,
CC12C(=O)C(C(c3ccccc3)NC1c1ccccc1)C(c1ccccc1)N(C(=O)NC1CCCCC1)C2c1ccccc1,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC12C(=O)C(C(c3ccccc3)NC1c1ccccc1)C(c1ccccc1)N(C(=S)NCc1ccccc1)C2c1ccccc1,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC12C(=O)N(O)C(=O)C1(C)C1CCC2O1,,,,,,2.31,,,,,,,,,,,,,,,,,,,,,,,
CC12C(=O)OC3CC1CCC32,,,,,,3.93,,,,,,,,,,,,,,,,,,,,,,,
